,Comp01,Comp02,Comp03,Comp04,Comp05,Comp06,Comp07,Comp08,Comp09,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20
575,0.01001958959197593,0.015592629863580275,0.004032049155453807,-0.002644338985037854,-0.0004874464666024524,0.00024036695039487635,-0.00013067775939635195,3.26281507879112e-05,0.0009382777828454848,0.00016487669951931105,0.0015361344771876726,-1.65727642966485e-05,0.0003080372985244185,-0.00016847629058671878,9.565880344339145e-05,-5.401481900564516e-06,0.0001170290725838322,0.00022769499335102092,0.00020941389185482565,-0.0002730212432711124
584,0.009240893190149401,0.01639358726335288,0.0041219502554944686,-0.0022442670453540897,-0.0004602115927342142,-0.0004183239986937984,-0.00045962226720104934,8.59841521627164e-05,0.0006745305850307733,0.00012001040735768742,0.001291064360681598,3.9014748768519826e-05,4.613133542324315e-05,2.3218341994361626e-05,0.00020084030010159736,-0.00020179910700219515,0.00019689733824746378,-2.7689726860321168e-05,0.0003402376156161218,-0.00010908218983584389
592,0.008541777461272498,0.01716492331615527,0.003518654856282132,-0.002010664610613329,-0.0004894107994782887,-0.0006987657010133697,-0.000832225473992555,0.00029646502465333687,6.665820018186632e-05,0.00034038882289556035,0.0011228346386532987,0.00023056435448194735,-1.2143232734612382e-05,-0.00018388440873006375,0.00027258042885376795,-0.00017055942337989392,6.27180044567811e-05,-3.083357223488322e-05,4.856119476543479e-05,-3.476424576910134e-05
601,0.008600383922078885,0.017938558722470146,0.00352895196276015,-0.001709200151920131,-0.0005001306402410294,-0.0010197787516928582,-0.0010038268550763168,0.00022389467100333567,0.00027711659478068824,-7.17449241817918e-05,0.0008141104878131055,-1.5532695638161352e-05,3.499334412683229e-05,-0.00027203303351292874,0.00013925825592158567,0.00012725668459600954,6.803344734122433e-05,0.0002700474449832704,9.683491872496434e-05,-1.7771370162993525e-05
610,0.008405905949870354,0.017971736601951224,0.004288104374948211,-0.0013753037986520362,-0.0005295034118618187,-0.0012661857280593944,-0.0011842833195430955,0.00018084226203718106,0.00013406131154794376,-0.00044055948492357,0.0006415682129281274,-5.5524794606586854e-05,2.479987169280707e-05,-4.362933091235724e-05,-0.00013203744317347356,0.000112501007498098,7.421228775808768e-05,0.00018273364154980276,8.336518938589444e-05,-4.675593274585765e-05
619,0.008010447304550791,0.0182408027693391,0.004696784520003825,-0.0010515534891224652,-0.0005187047044623168,-0.0015763312081800305,-0.0015202850037814898,0.00016033697218408933,5.04538385540762e-05,-0.000501501851647417,0.00032931333347041325,-2.4305415860176155e-05,-0.0001775289810875209,-3.6545129610029344e-05,0.00014013160876538008,3.638376205413236e-05,2.554697951050481e-06,-0.00023711924811296246,7.70491530377998e-05,-2.7116144933943376e-05
628,0.00788965577591629,0.019062534977405645,0.004481572139000502,-0.0007832639271027143,-0.0005701197297938919,-0.0019473362564445778,-0.0017273978114715374,0.0002249460843138037,-9.974194134318353e-05,-0.0004003415252915542,-6.6638464286253304e-06,2.824355587276528e-05,-0.0001799412981450793,-0.00016520255784040094,0.00022826290499300219,6.1024066396971e-05,0.0001080111024999265,-4.161101431096044e-06,-7.670891069015394e-05,0.00012210476259913672
637,0.007713192713677126,0.01959753630937901,0.004306221198146023,-0.0005884631457556255,-0.0006363968911565754,-0.0022472282878886894,-0.0019976608928630596,0.00014698999877274323,-0.00013758025882492945,-0.0005295826881113419,-0.00015260837240335087,0.00019327016328024718,-9.863203069079473e-05,-7.657529717096712e-05,-0.00012738052611192073,0.0001937740100877362,-2.846719865404203e-05,0.00022317624778106228,-7.920116454547458e-05,0.00016951921758815724
646,0.007294741698798312,0.0196131256275763,0.00469348599588443,-0.0004145879785973813,-0.00047908383500335524,-0.0025436240849264487,-0.0022205104938848113,0.0002825178715456736,-0.00019620009389267253,-0.0007357490558059926,-0.0003957260262542529,0.0002517724598348475,-0.00026585433415597995,4.987773648352385e-05,-9.741136333011558e-05,0.00025705713046331706,6.268131989974888e-05,-9.126411100182417e-05,4.8127861159689784e-05,3.8011638640748574e-05
655,0.006722237700238322,0.019479053907671552,0.004802492019413439,-0.00018967135283118618,-0.00017136473308072622,-0.002687064188408705,-0.002451881944951752,0.0005743581420660322,-0.00037728878825369976,-0.0008985823664951393,-0.0006020556141891596,8.565290393145367e-05,-0.000615215835010089,-2.991465025540994e-05,1.612187782774911e-05,0.0003310939074966165,8.742817129679377e-05,-0.00021946165227894088,-6.755697027109352e-05,7.683038609191992e-06
665,0.006457527308286519,0.01981704394313942,0.004956810498170931,6.853384718110718e-05,0.00011484344510205631,-0.002952780121234073,-0.0028009406904618474,0.0006944403723073769,-0.00010498938345823765,-0.001082155357956339,-0.0009757761557536035,0.00015519728404652218,-0.0007105911182929427,-0.00021854739835686017,-0.00014000236678191082,0.00048568301601535207,7.661758674555011e-05,-3.225590404277358e-05,-0.00016447907529944816,-4.762695566682478e-05
674,0.0063216891996239815,0.019734371732758823,0.0051698811696091,0.0002528922164400354,0.0002936297642335414,-0.00306341981124797,-0.002895789340028584,0.0009048819708952736,-9.543619364822461e-05,-0.0013178089204994223,-0.0012085716180818937,0.00020935536871552083,-0.0006328173056509551,-0.00010712940175878806,-0.0003010146768226199,0.0006005083365992938,0.0002486355350844137,-5.6106004437306006e-05,-5.9575004037093716e-05,-0.0001688219363024392
684,0.0070161082324790534,0.020486803814897883,0.00527984498896677,0.0004905650493764256,-2.2741471216842738e-05,-0.003224509544654636,-0.0026565687023998776,0.0008666906317111392,-0.0004789624155283068,-0.001394927039289403,-0.001225981164171463,7.502876524926733e-05,-0.0006017806255664658,-1.758066766080418e-05,-0.00022129045078900431,0.00029741799264325434,0.00036084285333198005,-0.00027853956800058093,-0.00011217410227962524,-0.00018145250252106005
694,0.010376092517922495,0.022551559066378634,0.005372541092837221,0.0009581730108082998,-0.0019196152985398117,-0.003026942975337217,-0.001728667227543205,-0.00021948496928200632,-0.001196222715149668,-0.0008048508839743841,-0.0010526781262125775,0.00026046835454368854,8.547318952606915e-05,-0.00012993593024205932,0.00033556808966295177,-0.00042427304111788315,-0.00024390846117237558,-5.018869424628068e-05,0.00020162646312701062,-9.631582957072303e-05
704,0.017874696101817165,0.02453917399368901,0.0029227630702169313,0.0010945999264594126,-0.005073331844064557,-0.0008866188970064104,0.00022123936052273856,-0.0019003620458238602,-0.0016859455859996237,0.00026465569846973526,-0.000895900228878788,0.0002708911174977325,0.0008458858439294353,0.00022865310965959276,0.000450780414654194,-0.0009592117884409723,-0.0001744223867374428,0.0007420818612649642,0.00013108206300919557,9.830645183955431e-05
714,0.029032608629107858,0.022024156052603334,0.004349548128343627,0.00026288471647822745,-0.007503103752606879,0.0019874473188652335,0.0025814731522007224,-0.0023014868140179496,-0.0011574961769532303,0.0006931962638422958,-0.001053806546937058,-6.354877028947391e-05,0.0011782938482541101,0.00014377610714475374,-0.00036668537797916387,-0.0009072852726743324,-0.00012446966148009988,0.00043315819831558287,0.0002987483082055963,0.0003260108191144658
724,0.04419129727903405,0.01623143356886193,0.006928622760052105,-0.001362053740263487,-0.008227060627515697,0.004748737410897831,0.005816222145196573,-0.0014338671360317676,-0.001509057947704271,0.0004977532313540015,-0.0009487830983247273,-0.0001362925291385255,0.0005006374709771833,0.00042318758896147226,-6.351479631611909e-05,-1.3971450390047955e-05,-0.00027393871025326575,-0.0006389881137970416,0.00022512402889892491,-0.0003884080606316256
734,0.06149466750594495,0.013188470623530152,-0.0067032199209654374,-0.004684674246786991,-0.006215179716835552,0.004925839115876033,0.006566151145981038,-0.0008512270457374928,0.0006581935501969301,-2.9546778941760968e-05,-0.0012545961220467095,-0.0004317731059103643,-0.0008290613022957372,0.00024923797367754606,-0.0001330982708903755,0.0007615281914981823,-0.0002667716321511644,-0.00022497647639143294,-0.000686789210760599,0.00025292757798647364
744,0.0755453620053432,0.004915665067954156,-0.007945659149453062,-0.008072040920992125,-0.0035270049637480053,0.0037032173482805485,0.004081090562707985,0.0004940351872416423,0.0018594084626369198,-0.00022102759477719247,-0.0011786964777808053,0.00017838913715693434,-0.0006809228629610636,-9.44093328982209e-05,-0.0005553576549277364,0.0006648571567874848,0.0005695727097824722,-2.0832917316951985e-05,-0.00031824090986359046,0.0003669232725637966
754,0.08447009014011739,-0.0032520898938353487,0.000854583785131725,-0.009101682722705319,-0.0014633502428148613,0.002672979055808462,0.0027745478664889943,0.0017202184093763544,0.001094142543919158,-0.0011996322157064752,-8.450910906700204e-06,2.7398270846142143e-05,-0.0009403616910541718,-0.00046951940276912063,-0.0004634101233678218,0.0011240033183241107,0.0019704754073702445,-0.0001896424941124359,0.00023029089451651085,-0.0006756075162012672
765,0.0879769661327032,-0.005653798978616653,0.0013856400491840408,-0.008430643981543693,0.0015702443534312176,0.0003584348148081745,0.003034522542860318,0.003725603142346546,-0.0016918440502568138,-0.0021632005521327207,-0.0001901025186524278,-0.0018832178144727572,-0.0001856913533145971,-0.0009346108779516282,-0.0003446157029095417,-0.00041761662076732366,-0.002113382982261985,-0.00041185149519464714,0.0008532744381286988,-0.0006431665370353598
775,0.09647352531231466,-0.0014535771961637126,-0.013815956856356709,-0.010260653461309785,0.0006473867433111837,-0.0015984415509677176,-0.00027674761469220625,6.217243406603339e-05,0.0018681395414090385,0.0005355017334395216,-0.000534620869101459,0.0035169648719245426,-0.0006302892079431179,0.0005604373251014933,0.00048274228125461084,-0.0012498044315728666,-0.00014151683196227273,0.0005158905865555276,0.0009390159130334407,6.603825737532385e-05
786,0.09132054064523192,-0.004051498216160421,-0.005993798879047433,-0.008928598599657452,0.0008253344002606802,-0.0002498551497687011,-0.00045196076645461544,0.0019509369455402818,-0.0009973899714387428,0.00014513954931721866,-9.450654348368505e-05,0.0010003883328143935,0.0003247116755755818,-9.60592945318056e-05,-9.457985112596673e-05,-0.0005726308344698875,0.0006260687113781275,0.0003297629496228393,-7.770772520907234e-05,0.00015663203799378686
796,0.09314051689882286,-0.004567244328825121,-0.005362190953550924,-0.008444942301530261,0.0006488940964752441,-0.0005332492640133388,-0.0011791411309955214,0.0010975326932191436,-0.0006598962967718085,9.245528522740658e-05,0.00027368823491840923,0.0010588255542320624,0.0002275636260709872,0.00031574964557142573,-0.00011902539437264227,-0.00015319214542292895,-5.887031155978554e-05,-4.6056066371094656e-05,0.0003142461357455026,0.00019217173617622197
807,0.0964616158814795,-0.006924999554165634,0.0008258048178153857,-0.007444343465577504,0.0004056774016313694,-0.0008205726504579959,-0.0010829095088547335,0.0006829310452300049,-9.523061702097407e-07,-0.00013293699485097556,6.027514091537003e-05,0.0007910910965462821,-0.00025956620741211057,0.0001670032796891391,0.00020483164623842366,-0.0002073601326927447,-0.00027044684738888674,-2.1066858588307206e-05,0.00042917920628323373,0.000498228912664415
817,0.09403298032342211,-0.005691009311993078,0.0004881405202370424,-0.006104989079190154,0.00041020018957155046,-0.0014897819743263654,-7.55505701746856e-05,0.0016154603130206174,-0.002966899912757631,0.0006150933593738855,0.0006129095524538354,0.0005791271128616093,0.0005859374500810332,5.985879444494907e-06,0.000277305395126069,0.0003901404885533209,-1.3173597330397484e-05,0.00011108728070778616,-0.0005157778507318463,0.0006140234095897277
828,0.09746601640038705,-0.003542635606437876,-0.006544625016414992,-0.0052814652309104435,0.0011638314621362092,-0.002270934744771392,-0.0002128522135864474,3.133164919167042e-05,-0.0005678260077569877,-0.0005384011817538459,0.00013248212671850587,-0.0005314717876527078,0.0004811493320365568,0.0001488382797856525,0.00044604430198673937,0.0008355295373746362,-0.000944822822432519,0.0002397876616700617,-0.0004429206173119755,0.0006164446584317875
839,0.09786288428020734,-0.0025800997238241146,-0.009533561667192181,-0.004514132654826602,0.001463644147301117,-0.0012254690969859701,-0.001390346930217599,-0.0010758893651156985,0.0002517689619838937,-0.0008075090145185246,-0.00033527702174152696,-0.0010485343753681953,-0.00024304102535779986,0.0004831582400427686,0.0007166498144205481,6.230498086126795e-05,-0.0003417350888277615,0.00027584672664924165,-0.0008603562432532983,0.0001048748050840904
849,0.0963695759866563,-0.003581461459619824,-0.00639476886966849,-0.003941595535334196,0.0011581812309453812,-0.00033305945991987657,-0.0023564283320264777,-0.0009492844920154686,-0.0003739879777460499,-0.0003081761848955801,-0.00019700228444480413,-0.001300783415622178,0.0001797577070961497,-0.0002427770274998619,0.00016113532315629848,-0.00041002555981786584,0.0003469591137021981,2.8189369939593116e-05,-0.0008402598507340795,-0.00015789512565133238
860,0.09564102793030149,-0.004070478707516945,-0.004742525899923452,-0.00321446534127671,0.0009249675354693989,-0.00027147710314857595,-0.002956323476409794,-0.001437187841463696,-0.00012277711947737363,-6.121384921530365e-05,-0.00015754431395464315,-0.001102473438306517,0.0006282695124877561,-0.00038610877086650385,-0.00015687632303500816,-0.0004463488673532896,0.00010628685790759482,7.179914465725294e-05,-0.00034070506487084205,-0.00041643193788083206
871,0.09473332563422728,-0.004370628700294173,-0.0033659903018092414,-0.00230736587668972,0.0007880665635301643,-0.0002376618693578875,-0.0031595338444067363,-0.001959464413834531,0.00030759045963123027,-8.354302904483587e-05,-0.00019641631814407403,-0.0010653940428505676,0.0005727694099721475,-9.456876151689519e-05,-0.000297405305470971,-0.0006322571949705024,0.00036051873991147876,7.556136811907238e-06,-0.00025614323658124154,-0.0006569673295604248
881,0.09745473530216718,-0.005760421419422798,0.00040664067662565253,-0.0013433743384837112,0.0005624603904568496,-1.9811641978906108e-05,-0.0033856826258851914,-0.0023926432228214105,0.0007954933192158702,-0.00015481056303155559,-0.0002990008402267577,-0.0012810501790085748,0.000268028727006941,-0.0001165785792974694,-0.0001839715892109252,-0.0007344539787861165,0.0003957921502341547,-0.00026872027000366365,-0.00010912459142927153,-0.0007242461737228141
892,0.09890289031398294,-0.008134453529384298,0.00819961345385022,-0.00030524050519105156,-0.000273651470803343,-0.0001283725102781823,-0.0032773131614452734,-0.0020741018901537845,0.00017579368311610764,0.0006312703231307258,-0.0001548707856612299,-0.0005406770393185351,0.00022480786964496316,-0.0003384542328056906,-0.00033889117662680863,-0.0006461882518237335,0.0006517177650426916,-0.00011131169638720177,8.031625659599031e-06,-0.0002789492915720768
903,0.0977420783071449,-0.007629808889579131,0.010154490183768567,0.0011295558346879479,-0.000588946905413455,-0.001254153777849927,-0.001745640129104813,-0.001403837653289588,-0.00232205929501772,0.0014519248425779504,0.0008889125538371473,-6.105790434079963e-05,0.0014294496997810941,-7.81470063874949e-05,-0.0004954127913945318,0.001979981115763716,0.0004239861686383969,-0.0007877500336413445,0.0012711321288578162,0.00030735038169019135
913,0.09631828382304719,-0.004092996694528955,0.002298596347055844,0.0020622428959861942,-0.0005314240378576765,-0.0017639838513047478,-0.0018304425139149603,-0.002470882173540455,-0.0014965237830551613,0.0016727197608528924,0.0008451074008123856,0.0009215976611858347,0.00045724332441414954,0.0010645775491116367,0.00026217235592845557,0.001156989295982711,-0.0002042514614315711,-0.0003292538415073076,-0.00018493781761769293,-9.89179388579165e-05
924,0.10440418791637121,-0.013022999290399762,0.024020274568783972,0.004339794750507292,-0.0008346734921216983,-0.0007670750506437341,-0.0013062051251157248,-0.0031627548237758794,0.0033904634256933025,-0.0006107003428307815,-0.00028314344479954607,-0.0005065148815047223,-0.0026550302417573885,0.0010829032542157887,0.0006119704394472123,0.0007664755694746811,-0.0011090325695983332,0.00052533157670535,0.0005533048360690584,0.0006521327459755775
934,0.09710590958966986,-0.020173824474681693,0.050486827869008925,0.006390444302378804,-0.001657616057657152,-0.002593710819711288,0.004133786047100639,0.001997386280784467,-0.0013446144584894027,0.001105510632551414,0.00037782656967002263,0.0005512836074622032,-0.0014257494699420133,-0.0008408186694959884,-0.0007804481085256709,-0.001331217432744679,0.0003113966393971749,8.745572392674625e-05,-0.0006724127129467575,3.601533619527457e-05
945,0.09476927781536584,0.0008448431371328716,0.0027437857925545145,0.009511089356419178,0.001416811254140094,-0.00942337941601704,0.007475913170213416,0.0009784089220189632,0.0041309740564753,0.0001382350327487624,-0.001076406784765622,0.0007630835323749138,0.0031807262183781576,-0.0009269889422230504,0.0006757602660387058,0.0005557529633211953,-0.00022508370523418035,-0.00031894909982052865,-0.0003266551577677497,-0.00038126144794728954
956,0.08786097015414422,0.012446585705814582,-0.021968294184126803,0.012088349930799247,0.0036167011941039993,-0.006777066886193285,0.007726958866269066,0.0005774559558188292,-0.0013774671213459587,-0.0005531273053226101,0.0013946858386352735,-0.0020516512857833703,-0.0012169151608171001,0.0021696260417492265,-0.000569021336975993,-0.0006444149421743866,0.001121246047029369,0.0004692923376575895,0.0006261774485855414,0.0004683731542013064
967,0.0844845706791256,0.014762169070686476,-0.026883062486450164,0.011431270632637536,0.0018535147615354416,-0.0005060141519112888,0.0012892783897720025,-0.0010764414646609263,-0.0009876086870668581,0.0015174431273683915,0.0006024956917326647,0.0010620059097452088,-0.001888446907735823,-0.0015137159085907204,0.00016540448616728762,-0.00016887885645811137,-0.0010113556687615616,-0.0005743387819275757,-0.0005438397549271512,-0.0006668226591045041
977,0.08556159055949322,0.009751398486158986,-0.014178388895923471,0.011153257987320859,0.0006158303274034656,0.0028275875591520557,-0.0015502699622983694,-0.000701012284652128,4.6057792194404764e-05,0.0011364231583098905,0.0004559799220938089,0.0005633886897370183,-0.0013060423854844025,-0.0028715975592335696,-0.0010836190414406637,0.00041559984428354125,0.0001177085935660437,0.0001998355050648633,0.0005187262816631203,0.0004235391093841544
979,0.09229328620031256,0.0029621643721193455,0.0035151121481334043,0.013030889538483364,-0.0002834317836177447,0.0064116116620225126,-0.0018150415875643857,0.002822445396615748,-0.0013024614330968513,-0.0004671182465405143,0.0005146352128250145,0.0015164891567937253,-7.833612385839484e-05,0.0019378705701806177,0.0010141969694782461,0.0006654557252210167,-0.0001533383502746662,0.00030716638850123806,-0.0008138620078106683,-0.001325999263789226
989,0.09104798873446308,0.004504442489472112,-0.0018342212633001803,0.012447590054654054,0.00016579169309626044,0.006386469403004527,-0.00320764400089004,0.002500085616741266,0.00035788166172987277,-0.0008510331360164889,-0.0002748342293189397,0.0002369323855178448,0.0012305236837014213,0.00034452903352107106,0.00028014328606559564,-0.0003272224138581807,0.00010414770776757934,0.00012419550080797776,0.00023504292782355508,0.0008463478974112827
